Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00     3328     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  0.00      0.01     0.00     3328     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >* std::__addressof<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.01     0.00     3328     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int const* std::__miter_base<unsigned int const*>(unsigned int const*)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int const* std::__niter_base<unsigned int const*>(unsigned int const*)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int const* std::__niter_base<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int* std::__niter_base<unsigned int*>(unsigned int*)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int* std::__niter_wrap<unsigned int*>(unsigned int* const&, unsigned int*)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int* std::__copy_move_a1<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     3328     0.00     0.00  unsigned int* std::__copy_move_a2<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     3328     0.00     0.00  void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*)
  0.00      0.01     0.00     3244     0.00     0.00  Vector3* std::__addressof<Vector3>(Vector3&)
  0.00      0.01     0.00     3212     0.00     0.00  Mesh::makeTriangle(int)
  0.00      0.01     0.00     3162     0.00     0.00  BaseMaterial::getColor(Vector2)
  0.00      0.01     0.00     3162     0.00     0.00  Scene::getColor(BaseMaterial*, Vector2)
  0.00      0.01     0.00     2970     0.00     0.00  void std::_Construct<Vector3>(Vector3*)
  0.00      0.01     0.00     2856     0.00     0.00  std::vector<Vector2, std::allocator<Vector2> >::operator[](unsigned long)
  0.00      0.01     0.00     2736     0.00     0.00  BASE::fequal(float, float)
  0.00      0.01     0.00     2527     0.00     0.00  Matrix2::Matrix2(float, float, float, float)
  0.00      0.01     0.00     2526     0.00     0.00  Matrix2::det()
  0.00      0.01     0.00     2526     0.00     0.00  Matrix2::getRow(int)
  0.00      0.01     0.00     2526     0.00     0.00  Vector2::dot(Vector2 const&)
  0.00      0.01     0.00     2526     0.00     0.00  std::_Optional_base_impl<FragShader, std::_Optional_base<FragShader, false, false> >::_M_is_engaged() const
  0.00      0.01     0.00     2526     0.00     0.00  std::optional<FragShader>::has_value() const
  0.00      0.01     0.00     2350     0.00     0.00  Matrix4::Matrix4()
  0.00      0.01     0.00     2310     0.00     0.00  Vector3::set(int, float)
  0.00      0.01     0.00     2246     0.00     0.00  std::_Optional_payload_base<FragShader>::_Storage<FragShader, true>::_Storage()
  0.00      0.01     0.00     2226     0.00     0.00  std::_Optional_base<FragShader, false, false>::_Optional_base(std::_Optional_base<FragShader, false, false> const&)
  0.00      0.01     0.00     2226     0.00     0.00  std::_Optional_payload<FragShader, true, false, false>::_Optional_payload_base(bool, std::_Optional_payload_base<FragShader> const&)
  0.00      0.01     0.00     2226     0.00     0.00  std::_Optional_payload_base<FragShader>::_Optional_payload_base(bool, std::_Optional_payload_base<FragShader> const&)
  0.00      0.01     0.00     2226     0.00     0.00  std::optional<FragShader>::optional(std::optional<FragShader> const&)
  0.00      0.01     0.00     2160     0.00     0.00  TriSplit(Triangle3, Plane)
  0.00      0.01     0.00     2160     0.00     0.00  Triangle3::bary(Vector3)
  0.00      0.01     0.00     2160     0.00     0.00  __gnu_cxx::__normal_iterator<Triangle3 const*, std::vector<Triangle3, std::allocator<Triangle3> > >::operator++()
  0.00      0.01     0.00     2160     0.00     0.00  __gnu_cxx::__normal_iterator<Triangle3*, std::vector<Triangle3, std::allocator<Triangle3> > >::operator-(long) const
  0.00      0.01     0.00     2160     0.00     0.00  __gnu_cxx::__normal_iterator<Triangle3 const*, std::vector<Triangle3, std::allocator<Triangle3> > >::operator*() const
  0.00      0.01     0.00     2160     0.00     0.00  std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl::_Vector_impl(std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl&&)
  0.00      0.01     0.00     2160     0.00     0.00  std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl_data&&)
  0.00      0.01     0.00     2160     0.00     0.00  std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_base(std::_Vector_base<Triangle3, std::allocator<Triangle3> >&&)
  0.00      0.01     0.00     2160     0.00     0.00  std::pair<std::vector<Triangle3, std::allocator<Triangle3> >, std::vector<Triangle3, std::allocator<Triangle3> > >::pair<std::vector<Triangle3, std::allocator<Triangle3> >&, std::vector<Triangle3, std::allocator<Triangle3> >&, true>(std::vector<Triangle3, std::allocator<Triangle3> >&, std::vector<Triangle3, std::allocator<Triangle3> >&)
  0.00      0.01     0.00     2160     0.00     0.00  std::pair<std::vector<Triangle3, std::allocator<Triangle3> >, std::vector<Triangle3, std::allocator<Triangle3> > >::~pair()
  0.00      0.01     0.00     2160     0.00     0.00  Triangle3& std::vector<Triangle3, std::allocator<Triangle3> >::emplace_back<Triangle3>(Triangle3&&)
  0.00      0.01     0.00     2160     0.00     0.00  void std::vector<Triangle3, std::allocator<Triangle3> >::_M_realloc_insert<Triangle3>(__gnu_cxx::__normal_iterator<Triangle3*, std::vector<Triangle3, std::allocator<Triangle3> > >, Triangle3&&)
  0.00      0.01     0.00     2160     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::back()
  0.00      0.01     0.00     2160     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::push_back(Triangle3&&)
  0.00      0.01     0.00     2160     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::vector(std::vector<Triangle3, std::allocator<Triangle3> >&&)
  0.00      0.01     0.00     2160     0.00     0.00  void std::_Construct<Triangle3, Triangle3 const&>(Triangle3*, Triangle3 const&)
  0.00      0.01     0.00     2160     0.00     0.00  Triangle3* std::__addressof<Triangle3>(Triangle3&)
  0.00      0.01     0.00     2160     0.00     0.00  std::remove_reference<Triangle3&>::type&& std::move<Triangle3&>(Triangle3&)
  0.00      0.01     0.00     2137     0.00     0.00  Matrix4::Matrix4(Matrix4 const&)
  0.00      0.01     0.00     1901     0.00     0.00  std::vector<Light, std::allocator<Light> >::end()
  0.00      0.01     0.00     1901     0.00     0.00  std::vector<Light, std::allocator<Light> >::begin()
  0.00      0.01     0.00     1899     0.00     0.00  rgb(unsigned int)
  0.00      0.01     0.00     1899     0.00     0.00  rgba(unsigned int)
  0.00      0.01     0.00     1899     0.00     0.00  Scene::illuminate(Vector3, Vector3, Vector3, Vector2, BaseMaterial*, bool)
  0.00      0.01     0.00     1899     0.00     0.00  Scene::shade(Vector3, Vector3, Vector3, Vector2, BaseMaterial*, bool)
  0.00      0.01     0.00     1845     0.00     0.00  std::__is_constant_evaluated()
  0.00      0.01     0.00     1800     0.00     0.00  std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<Triangle3, std::allocator<Triangle3> >::_Vector_impl_data&)
  0.00      0.01     0.00     1800     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::_M_erase_at_end(Triangle3*)
  0.00      0.01     0.00     1800     0.00     0.00  void std::vector<Triangle3, std::allocator<Triangle3> >::_M_realloc_insert<Triangle3 const&>(__gnu_cxx::__normal_iterator<Triangle3*, std::vector<Triangle3, std::allocator<Triangle3> > >, Triangle3 const&)
  0.00      0.01     0.00     1800     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::swap(std::vector<Triangle3, std::allocator<Triangle3> >&)
  0.00      0.01     0.00     1800     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::clear()
  0.00      0.01     0.00     1800     0.00     0.00  std::vector<Triangle3, std::allocator<Triangle3> >::push_back(Triangle3 const&)
  0.00      0.01     0.00     1800     0.00     0.00  void std::swap<Triangle3, std::allocator<Triangle3> >(std::vector<Triangle3, std::allocator<Triangle3> >&, std::vector<Triangle3, std::allocator<Triangle3> >&)
  0.00      0.01     0.00     1776     0.00     0.00  Vector2* std::__addressof<Vector2>(Vector2&)
  0.00      0.01     0.00     1664     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.01     0.00     1664     0.00     0.00  std::initializer_list<unsigned int>::end() const
  0.00      0.01     0.00     1664     0.00     0.00  std::initializer_list<unsigned int>::size() const
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::end() const
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::size() const
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::begin() const
  0.00      0.01     0.00     1664     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long)
  0.00      0.01     0.00     1664     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(std::allocator<unsigned int> const&)
  0.00      0.01     0.00     1664     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__uninitialized_copy<true>::__uninit_copy<unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&)
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_S_check_init_len(unsigned long, std::allocator<unsigned int> const&)
  0.00      0.01     0.00     1664     0.00     0.00  void std::vector<unsigned int, std::allocator<unsigned int> >::_M_range_initialize<unsigned int const*>(unsigned int const*, unsigned int const*, std::forward_iterator_tag)
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::initializer_list<unsigned int>, std::allocator<unsigned int> const&)
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::vector(std::vector<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.01     0.00     1664     0.00     0.00  void std::_Construct<std::vector<unsigned int, std::allocator<unsigned int> >, std::vector<unsigned int, std::allocator<unsigned int> > const&>(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__copy_move_a<false, unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::uninitialized_copy<unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, unsigned int>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*, std::allocator<unsigned int>&)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::__uninitialized_copy_a<unsigned int const*, unsigned int*, unsigned int>(unsigned int const*, unsigned int const*, unsigned int*, std::allocator<unsigned int>&)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  unsigned int* std::copy<unsigned int const*, unsigned int*>(unsigned int const*, unsigned int const*, unsigned int*)
  0.00      0.01     0.00     1664     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> > const& std::forward<std::vector<unsigned int, std::allocator<unsigned int> > const&>(std::remove_reference<std::vector<unsigned int, std::allocator<unsigned int> > const&>::type&)
  0.00      0.01     0.00     1664     0.00     0.00  void std::_Destroy<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >*)
